"","Country_Region","Population","Date","ConfirmedCountry","DeathCountry","RecoveredCountry","newRecovered","newConfirmed","newDeath","overalldeath_rec_rat","newdeath_rec_rat","mean_7","death_7","mean_3","death_3"
"1","Spain",46940000,2020-02-01,8,0,0,0,8,0,NA,NA,NA,NA,NA,NA
"2","Spain",46940000,2020-02-09,12,0,0,0,4,0,NA,NA,NA,NA,NA,NA
"3","Spain",46940000,2020-02-15,20,0,20,20,8,0,0,0,NA,NA,20,0
"4","Spain",46940000,2020-02-26,13,0,2,0,7,0,0,NA,NA,NA,19,0
"5","Spain",46940000,2020-02-27,15,0,2,0,2,0,0,NA,NA,NA,17,0
"6","Spain",46940000,2020-02-28,32,0,2,0,17,0,0,NA,NA,NA,26,0
"7","Spain",46940000,2020-02-29,45,0,2,0,13,0,0,NA,59,0,32,0
"8","Spain",46940000,2020-03-01,84,0,2,0,39,0,0,NA,90,0,69,0
"9","Spain",46940000,2020-03-02,120,0,2,0,36,0,0,NA,122,0,88,0
"10","Spain",46940000,2020-03-03,165,1,2,0,45,1,0.5,Inf,159,1,120,1
"11","Spain",46940000,2020-03-04,222,2,2,0,57,1,1,Inf,209,2,138,2
"12","Spain",46940000,2020-03-05,259,3,2,0,37,1,1.5,Inf,244,3,139,3
"13","Spain",46940000,2020-03-06,400,5,2,0,141,2,2.5,Inf,368,5,235,4
"14","Spain",46940000,2020-03-07,500,10,30,28,100,5,0.333333333333333,0.178571428571429,455,10,278,8
"15","Spain",46940000,2020-03-08,673,17,30,0,173,7,0.566666666666667,Inf,589,17,414,14
"16","Spain",46940000,2020-03-09,1073,28,32,2,400,11,0.875,5.5,953,28,673,23
"17","Spain",46940000,2020-03-10,1695,35,32,0,622,7,1.09375,Inf,1530,34,1195,25
"18","Spain",46940000,2020-03-11,7509,187,376,344,5814,152,0.497340425531915,0.441860465116279,7287,185,6836,170
"19","Spain",46940000,2020-03-14,6391,195,517,334,4114,140,0.377176015473888,0.419161676646707,11364,324,10550,299
"20","Spain",46940000,2020-03-15,7798,289,517,0,1407,94,0.55899419729207,Inf,12630,416,11335,386
"21","Spain",46940000,2020-03-16,9942,342,530,13,2144,53,0.645283018867924,4.07692307692308,14674,464,7665,287
"22","Spain",46940000,2020-03-17,11748,533,1028,498,1806,191,0.518482490272374,0.383534136546185,16307,648,5357,338
"23","Spain",46940000,2020-03-18,13910,623,1081,53,2162,90,0.57631822386679,1.69811320754717,18069,727,6112,334
"24","Spain",46940000,2020-03-19,17963,830,1107,26,4053,207,0.749774164408311,7.96153846153846,21500,927,8021,488
"25","Spain",46940000,2020-03-20,20410,1043,1588,481,2447,213,0.656801007556675,0.442827442827443,18133,988,8662,510
"26","Spain",46940000,2020-03-21,25374,1375,2125,537,4964,332,0.647058823529412,0.618249534450652,18983,1180,11464,752
"27","Spain",46940000,2020-03-22,28603,1756,2125,0,3229,381,0.826352941176471,Inf,20805,1467,10640,926
"28","Spain",46940000,2020-03-23,35136,2311,3355,1230,6533,555,0.688822652757079,0.451219512195122,25194,1969,14726,1268
"29","Spain",46940000,2020-03-24,39885,2808,3794,439,4749,497,0.740115972588297,1.13211845102506,28137,2275,14511,1433
"30","Spain",46940000,2020-03-25,49515,3647,5367,1573,9630,839,0.679523010993106,0.533375715193897,35605,3024,20912,1891
"31","Spain",46940000,2020-03-26,57786,4365,7015,1648,8271,718,0.62223806129722,0.435679611650485,39823,3535,22650,2054
"32","Spain",46940000,2020-03-27,65719,5138,9357,2342,7933,773,0.549107619963664,0.330059777967549,45309,4095,25834,2330
"33","Spain",46940000,2020-04-01,104118,9387,22647,3388,8195,923,0.414491985693469,0.272432113341204,48540,4686,24399,2414
"34","Spain",46940000,2020-04-03,119199,11198,30513,7866,15081,1811,0.366991118539639,0.2302313755403,60392,6116,31209,3507
"35","Spain",46940000,2020-04-05,131646,12641,38080,7567,12447,1443,0.331959033613445,0.190696445090525,66306,7004,35723,4177
"36","Spain",46940000,2020-04-07,141942,14045,43208,5128,10296,1404,0.325055545269395,0.273790951638066,71853,7911,37824,4658
"37","Spain",46940000,2020-04-08,148220,14792,48021,4813,6278,747,0.308031902709231,0.155204654061916,68501,7819,29021,3594
"38","Spain",46940000,2020-04-09,153222,15447,52165,4144,5002,655,0.296118086839835,0.158059845559846,65232,7756,21576,2806
"39","Spain",46940000,2020-04-10,158273,16081,55668,3503,5051,634,0.288873320399511,0.180987724807308,62350,7617,16331,2036
"40","Spain",46940000,2020-04-11,163027,16606,59109,3441,4754,525,0.280938604950177,0.152571926765475,58909,7219,14807,1814
"41","Spain",46940000,2020-04-12,166831,17209,62391,3282,3804,603,0.275825038867785,0.183729433272395,47632,6011,13609,1762
"42","Spain",46940000,2020-04-13,170099,17756,64727,2336,3268,547,0.274321380567615,0.23416095890411,38453,5115,11826,1675
"43","Spain",46940000,2020-04-14,172541,18056,67504,2777,2442,300,0.267480445603224,0.108030248469571,30599,4011,9514,1450
"44","Spain",46940000,2020-04-15,177644,18708,70853,3349,5103,652,0.264039631349414,0.194684980591221,29424,3916,10813,1499
"45","Spain",46940000,2020-04-16,184948,19315,74797,3944,7304,607,0.258232282043397,0.153904665314402,31726,3868,14849,1559
"46","Spain",46940000,2020-04-17,190839,20002,74797,0,5891,687,0.267417142398759,Inf,32566,3921,18298,1946
"47","Spain",46940000,2020-04-18,191726,20043,74797,0,887,41,0.267965292725644,Inf,28699,3437,14082,1335
"48","Spain",46940000,2020-04-19,198674,20453,77357,2560,6948,410,0.264397533513451,0.16015625,31843,3244,13726,1138
"49","Spain",46940000,2020-04-20,200210,20852,80587,3230,1536,399,0.258751411517987,0.123529411764706,30111,3096,9371,850
"50","Spain",46940000,2020-04-21,204178,21282,82514,1927,3968,430,0.257919868143588,0.223144784639336,31637,3226,12452,1239
"51","Spain",46940000,2020-04-22,208389,21717,85915,3401,4211,435,0.252773089681662,0.127903557777124,30745,3009,9715,1264
"52","Spain",46940000,2020-04-24,213024,22157,89250,3335,4635,440,0.248257703081232,0.131934032983508,28076,2842,12814,1305
"53","Spain",46940000,2020-04-25,219764,22524,92355,3105,6740,367,0.243885008932922,0.118196457326892,28925,2522,15586,1242
"54","Spain",46940000,2020-04-26,223759,22902,95708,3353,3995,378,0.23929034145526,0.112734864300626,32033,2859,15370,1185
"55","Spain",46940000,2020-04-27,226629,23190,117727,22019,2870,288,0.196981151307686,0.0130796130614469,27955,2737,13605,1033
"56","Spain",46940000,2020-04-28,229422,23521,120832,3105,2793,331,0.194658699682203,0.106602254428341,29212,2669,9658,997
"57","Spain",46940000,2020-04-29,232128,23822,123903,3071,2706,301,0.192263302744889,0.0980136763269293,27950,2540,8369,920
"58","Spain",46940000,2020-04-30,236899,24275,132929,9026,4771,453,0.182616283880869,0.0501883447817416,28510,2558,10270,1085
"59","Spain",46940000,2020-05-02,213435,24543,112050,0,0,0,0.219036144578313,NA,23875,2118,7477,754
"60","Spain",46940000,2020-05-03,216582,25100,117248,5198,3147,557,0.21407614628821,0.107156598691805,20282,2308,7918,1010
"61","Spain",46940000,2020-05-04,217466,25264,118902,1654,884,164,0.212477502481035,0.0991535671100363,17171,2094,4031,721
"62","Spain",46940000,2020-05-05,218011,25428,121343,2441,545,164,0.209554733276744,0.0671855796804588,14846,1970,4576,885
"63","Spain",46940000,2020-05-06,219329,25613,123486,2143,1318,185,0.207416225321089,0.0863275781614559,13371,1824,2747,513
"64","Spain",46940000,2020-05-07,220325,25857,126002,2516,996,244,0.205211028396375,0.0969793322734499,11661,1767,2859,593
"65","Spain",46940000,2020-05-08,221447,26070,128511,2509,1122,213,0.202862011812218,0.0848943802311678,8012,1527,3436,642
"66","Spain",46940000,2020-05-09,222857,26299,131148,2637,1410,229,0.200529173147894,0.086841107318923,9422,1756,3528,686
"67","Spain",46940000,2020-05-10,223578,26478,133952,2804,721,179,0.197667821309126,0.0638373751783167,6996,1378,3253,621
"68","Spain",46940000,2020-05-11,224350,26621,136166,2214,772,143,0.195504017155531,0.0645889792231256,6884,1357,2903,551
"69","Spain",46940000,2020-05-12,227436,26744,137139,973,3086,123,0.195013818096967,0.126413155190134,9425,1316,4579,445
"70","Spain",46940000,2020-05-13,228030,26920,138980,1841,594,176,0.193696934810764,0.0956002172732211,8701,1307,4452,442
"71","Spain",46940000,2020-05-14,228691,27104,140823,1843,661,184,0.192468559823324,0.0998372219207813,8366,1247,4341,483
"72","Spain",46940000,2020-05-15,229540,27321,143374,2551,849,217,0.190557562738014,0.0850646805174441,8093,1251,2104,577
"73","Spain",46940000,2020-05-16,230183,27459,144783,1409,643,138,0.189656244172313,0.0979418026969482,7326,1160,2153,539
"74","Spain",46940000,2020-05-17,230698,27563,146446,1663,515,104,0.18821272004698,0.0625375826819002,7120,1085,2007,459
"75","Spain",46940000,2020-05-18,230698,27563,146446,0,0,0,0.18821272004698,NA,6348,942,1158,242
"76","Spain",46940000,2020-05-19,231606,27709,150376,3930,908,146,0.184264776294089,0.0371501272264631,4170,965,1423,250
"77","Spain",46940000,2020-05-20,232037,27778,150376,0,431,69,0.18472362611055,Inf,4007,858,1339,215
"78","Spain",46940000,2020-05-21,232555,27888,150376,0,518,110,0.18545512581795,Inf,3864,784,1857,325
"79","Spain",46940000,2020-05-22,233037,27940,150376,0,482,52,0.18580092567963,Inf,3497,619,1431,231
"80","Spain",46940000,2020-05-23,234824,28628,150376,0,1787,688,0.19037612384955,Inf,4641,1169,2787,850
"81","Spain",46940000,2020-05-24,235290,28678,150376,0,466,50,0.190708623716551,Inf,4592,1115,2735,790
"82","Spain",46940000,2020-05-25,235772,28752,150376,0,482,74,0.191200723519711,Inf,5074,1189,2735,812
"83","Spain",46940000,2020-05-27,236259,27117,150376,0,859,283,0.180327977868809,Inf,5025,1326,1807,407
"84","Spain",46940000,2020-05-28,236259,27117,150376,0,0,0,0.180327977868809,NA,4594,1257,1341,357
"85","Spain",46940000,2020-05-29,237906,27119,150376,0,1647,2,0.180341277863489,Inf,5723,1149,2506,285
"86","Spain",46940000,2020-05-30,238564,27121,150376,0,658,2,0.180354577858169,Inf,5899,1099,2305,4
"87","Spain",46940000,2020-05-31,239228,27125,150376,0,664,4,0.180381177847529,Inf,4776,415,2969,8
"88","Spain",46940000,2020-06-01,239479,27127,150376,0,251,2,0.180394477842209,Inf,4561,367,1573,8
"89","Spain",46940000,2020-06-02,239638,27127,150376,0,159,0,0.180394477842209,NA,4238,293,1074,6
"90","Spain",46940000,2020-06-03,239932,27127,150376,0,294,0,0.180394477842209,NA,3673,10,704,2
"91","Spain",46940000,2020-06-04,240326,27128,150376,0,394,1,0.180401127839549,Inf,4067,11,847,1
"92","Spain",46940000,2020-06-05,240660,27133,150376,0,334,5,0.180434377826249,Inf,2754,14,1022,6
"93","Spain",46940000,2020-06-06,240978,27134,150376,0,318,1,0.180441027823589,Inf,2414,13,1046,7
"94","Spain",46940000,2020-06-07,241310,27135,150376,0,332,1,0.180447677820929,Inf,2082,10,984,7
"95","Spain",46940000,2020-06-08,241550,27136,150376,0,240,1,0.180454327818269,Inf,2071,9,890,3
