datetest,confirmed_infections,deaths_mean,State,StateAbr,confirmed_infectionsnz,deaths_mnnz,totCases,totDeaths,mean_7,death_7,mean_3,death_3,Population
2020-02-10,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-02-11,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-02-12,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-02-13,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-02-14,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-02-15,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-02-16,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-02-17,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-02-18,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-02-19,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-02-20,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-02-21,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-02-22,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-02-23,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-02-24,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-02-25,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-02-26,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-02-27,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-02-28,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-02-29,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-03-01,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-03-02,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-03-03,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-03-04,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-03-05,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-03-06,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-03-07,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-03-08,0,0,Iowa,IA,0,0,0,0,0,0,0,0,3047646
2020-03-09,3,0,Iowa,IA,3,0,3,0,3,0,3,0,3047646
2020-03-10,5,0,Iowa,IA,5,0,8,0,8,0,8,0,3047646
2020-03-11,5,0,Iowa,IA,5,0,13,0,13,0,13,0,3047646
2020-03-12,1,0,Iowa,IA,1,0,14,0,14,0,11,0,3047646
2020-03-13,3,0,Iowa,IA,3,0,17,0,17,0,9,0,3047646
2020-03-14,0,0,Iowa,IA,0,0,17,0,17,0,4,0,3047646
2020-03-15,1,0,Iowa,IA,1,0,18,0,18,0,4,0,3047646
2020-03-16,5,0,Iowa,IA,5,0,23,0,20,0,6,0,3047646
2020-03-17,0,0,Iowa,IA,0,0,23,0,15,0,6,0,3047646
2020-03-18,15,0,Iowa,IA,15,0,38,0,25,0,20,0,3047646
2020-03-19,6,0,Iowa,IA,6,0,44,0,30,0,21,0,3047646
2020-03-20,1,0,Iowa,IA,1,0,45,0,28,0,22,0,3047646
2020-03-21,24,0,Iowa,IA,24,0,69,0,52,0,31,0,3047646
2020-03-22,21,0,Iowa,IA,21,0,90,0,72,0,46,0,3047646
2020-03-23,15,0,Iowa,IA,15,0,105,0,82,0,60,0,3047646
2020-03-24,19,0,Iowa,IA,19,0,124,0,101,0,55,0,3047646
2020-03-25,22,1,Iowa,IA,22,1,146,1,108,1,56,1,3047646
2020-03-26,33,0,Iowa,IA,33,0,179,1,135,1,74,1,3047646
2020-03-27,56,2,Iowa,IA,56,2,235,3,190,3,111,3,3047646
2020-03-28,63,0,Iowa,IA,63,0,298,3,229,3,152,2,3047646
2020-03-29,38,1,Iowa,IA,38,1,336,4,246,4,157,3,3047646
2020-03-30,88,2,Iowa,IA,88,2,424,6,319,6,189,3,3047646
2020-03-31,73,1,Iowa,IA,73,1,497,7,373,7,199,4,3047646
2020-04-01,50,2,Iowa,IA,50,2,547,9,401,8,211,5,3047646
2020-04-02,67,2,Iowa,IA,67,2,614,11,435,10,190,5,3047646
2020-04-03,85,0,Iowa,IA,85,0,699,11,464,8,202,4,3047646
2020-04-04,88,3,Iowa,IA,88,3,787,14,489,11,240,5,3047646
2020-04-05,82,4,Iowa,IA,82,4,869,18,533,14,255,7,3047646
2020-04-06,77,7,Iowa,IA,77,7,946,25,522,19,247,14,3047646
2020-04-07,100,0,Iowa,IA,100,0,1046,25,549,18,259,11,3047646
2020-04-08,99,2,Iowa,IA,99,2,1145,27,598,18,276,9,3047646
2020-04-09,125,2,Iowa,IA,125,2,1270,29,656,18,324,4,3047646
2020-04-10,118,2,Iowa,IA,118,2,1388,31,689,20,342,6,3047646
2020-04-11,122,3,Iowa,IA,122,3,1510,34,723,20,365,7,3047646
2020-04-12,77,7,Iowa,IA,77,7,1587,41,718,23,317,12,3047646
2020-04-13,123,0,Iowa,IA,123,0,1710,41,764,16,322,10,3047646
2020-04-14,189,8,Iowa,IA,189,8,1899,49,853,24,389,15,3047646
2020-04-15,96,4,Iowa,IA,96,4,1995,53,850,26,408,12,3047646
2020-04-16,146,7,Iowa,IA,146,7,2141,60,871,31,431,19,3047646
2020-04-17,191,4,Iowa,IA,191,4,2332,64,944,33,433,15,3047646
2020-04-18,181,10,Iowa,IA,181,10,2513,74,1003,40,518,21,3047646
2020-04-19,389,1,Iowa,IA,389,1,2902,75,1315,34,761,15,3047646
2020-04-20,257,4,Iowa,IA,257,4,3159,79,1449,38,827,15,3047646
2020-04-21,482,4,Iowa,IA,482,4,3641,83,1742,34,1128,9,3047646
2020-04-22,107,7,Iowa,IA,107,7,3748,90,1753,37,846,15,3047646
2020-04-23,176,6,Iowa,IA,176,6,3924,96,1783,36,765,17,3047646
2020-04-24,521,11,Iowa,IA,521,11,4445,107,2113,43,804,24,3047646
2020-04-25,647,5,Iowa,IA,647,5,5092,112,2579,38,1344,22,3047646
2020-04-26,384,6,Iowa,IA,384,6,5476,118,2574,43,1552,22,3047646
2020-04-27,392,9,Iowa,IA,392,9,5868,127,2709,48,1423,20,3047646
2020-04-28,508,9,Iowa,IA,508,9,6376,136,2735,53,1284,24,3047646
2020-04-29,467,12,Iowa,IA,467,12,6843,148,3095,58,1367,30,3047646
2020-04-30,302,14,Iowa,IA,302,14,7145,162,3221,66,1277,35,3047646
2020-05-01,739,8,Iowa,IA,739,8,7884,170,3439,63,1508,34,3047646
2020-05-02,759,5,Iowa,IA,759,5,8643,175,3551,63,1800,27,3047646
2020-05-03,532,9,Iowa,IA,532,9,9175,184,3699,66,2030,22,3047646
2020-05-04,528,4,Iowa,IA,528,4,9703,188,3835,61,1819,18,3047646
2020-05-05,408,19,Iowa,IA,408,19,10111,207,3735,71,1468,32,3047646
2020-05-06,293,12,Iowa,IA,293,12,10404,219,3561,71,1229,35,3047646
2020-05-07,655,12,Iowa,IA,655,12,11059,231,3914,69,1356,43,3047646
2020-05-08,398,12,Iowa,IA,398,12,11457,243,3573,73,1346,36,3047646
2020-05-09,214,9,Iowa,IA,214,9,11671,252,3028,77,1267,33,3047646
2020-05-10,288,13,Iowa,IA,288,13,11959,265,2784,81,900,34,3047646
2020-05-11,414,6,Iowa,IA,414,6,12373,271,2670,83,916,28,3047646
2020-05-12,539,18,Iowa,IA,539,18,12912,289,2801,82,1241,37,3047646
2020-05-13,377,17,Iowa,IA,377,17,13289,306,2885,87,1330,41,3047646
2020-05-14,386,12,Iowa,IA,386,12,13675,318,2616,87,1302,47,3047646
2020-05-15,374,18,Iowa,IA,374,18,14049,336,2592,93,1137,47,3047646
2020-05-16,279,10,Iowa,IA,279,10,14328,346,2657,94,1039,40,3047646
2020-05-17,323,5,Iowa,IA,323,5,14651,351,2692,86,976,33,3047646
2020-05-18,304,4,Iowa,IA,304,4,14955,355,2582,84,906,19,3047646
2020-05-19,341,12,Iowa,IA,341,12,15296,367,2384,78,968,21,3047646
2020-05-20,324,26,Iowa,IA,324,26,15620,393,2331,87,969,42,3047646
2020-05-21,550,17,Iowa,IA,550,17,16170,410,2495,92,1215,55,3047646
2020-05-22,322,14,Iowa,IA,322,14,16492,424,2443,88,1196,57,3047646
2020-05-23,406,22,Iowa,IA,406,22,16898,446,2570,100,1278,53,3047646
2020-05-24,353,10,Iowa,IA,353,10,17251,456,2600,105,1081,46,3047646
2020-05-25,306,0,Iowa,IA,306,0,17557,456,2602,101,1065,32,3047646
2020-05-26,146,21,Iowa,IA,146,21,17703,477,2407,110,805,31,3047646
2020-05-27,666,19,Iowa,IA,666,19,18369,496,2749,103,1118,40,3047646
2020-05-28,217,10,Iowa,IA,217,10,18586,506,2416,96,1029,50,3047646
2020-05-29,371,18,Iowa,IA,371,18,18957,524,2465,100,1254,47,3047646
2020-05-30,287,7,Iowa,IA,287,7,19244,531,2346,85,875,35,3047646
2020-05-31,308,4,Iowa,IA,308,4,19552,535,2301,79,966,29,3047646
2020-06-01,147,20,Iowa,IA,147,20,19699,555,2142,99,742,31,3047646
2020-06-02,320,6,Iowa,IA,320,6,20019,561,2316,84,775,30,3047646
2020-06-03,281,13,Iowa,IA,281,13,20300,574,1931,78,748,39,3047646
2020-06-04,506,9,Iowa,IA,506,9,20806,583,2220,77,1107,28,3047646
2020-06-05,348,10,Iowa,IA,348,10,21154,593,2197,69,1135,32,3047646
2020-06-06,324,6,Iowa,IA,324,6,21478,599,2234,68,1178,25,3047646
2020-06-07,234,6,Iowa,IA,234,6,21712,605,2160,70,906,22,3047646
2020-06-08,295,12,Iowa,IA,295,12,22007,617,2308,62,853,24,3047646
2020-06-09,230,9,Iowa,IA,230,9,22237,626,2218,65,759,27,3047646
2020-06-10,389,5,Iowa,IA,389,5,22626,631,2326,57,914,26,3047646
2020-06-11,347,9,Iowa,IA,347,9,22973,640,2167,57,966,23,3047646
2020-06-12,377,4,Iowa,IA,377,4,23350,644,2196,51,1113,18,3047646
2020-06-13,367,6,Iowa,IA,367,6,23717,650,2239,51,1091,19,3047646
2020-06-14,209,2,Iowa,IA,209,2,23926,652,2214,47,953,12,3047646
2020-06-15,156,6,Iowa,IA,156,6,24082,658,2075,41,732,14,3047646
2020-06-16,97,7,Iowa,IA,97,7,24179,665,1942,39,462,15,3047646
2020-06-17,281,10,Iowa,IA,281,10,24460,675,1834,44,534,23,3047646
2020-06-18,401,5,Iowa,IA,401,5,24861,680,1888,40,779,22,3047646
2020-06-19,413,1,Iowa,IA,413,1,25274,681,1924,37,1095,16,3047646
2020-06-20,222,0,Iowa,IA,222,0,25496,681,1779,31,1036,6,3047646
2020-06-21,467,5,Iowa,IA,467,5,25963,686,2037,34,1102,6,3047646
2020-06-22,183,0,Iowa,IA,183,0,26146,686,2064,28,872,5,3047646
2020-06-23,323,3,Iowa,IA,323,3,26469,689,2290,24,973,8,3047646
2020-06-24,132,1,Iowa,IA,132,1,26601,690,2141,15,638,4,3047646
2020-06-25,772,6,Iowa,IA,772,6,27373,696,2512,16,1227,10,3047646
2020-06-26,344,8,Iowa,IA,344,8,27717,704,2443,23,1248,15,3047646
2020-06-27,356,0,Iowa,IA,356,0,28073,704,2577,23,1472,14,3047646
2020-06-28,447,2,Iowa,IA,447,2,28520,706,2557,20,1147,10,3047646
2020-06-29,325,5,Iowa,IA,325,5,28845,711,2699,25,1128,7,3047646
2020-06-30,229,5,Iowa,IA,229,5,29074,716,2605,27,1001,12,3047646
2020-07-01,440,1,Iowa,IA,440,1,29514,717,2913,27,994,11,3047646
2020-01-22,NA,NA,Michigan,MI,0,0,0,0,NA,NA,NA,NA,9897264
2020-01-23,NA,NA,Michigan,MI,0,0,0,0,NA,NA,NA,NA,9897264
2020-01-24,NA,NA,Michigan,MI,0,0,0,0,NA,NA,0,0,9897264
2020-01-25,NA,NA,Michigan,MI,0,0,0,0,NA,NA,0,0,9897264
2020-01-26,NA,NA,Michigan,MI,0,0,0,0,NA,NA,0,0,9897264
2020-01-27,NA,NA,Michigan,MI,0,0,0,0,NA,NA,0,0,9897264
2020-01-28,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-01-29,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-01-30,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-01-31,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-01,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-02,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-03,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-04,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-05,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-06,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-07,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-08,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-09,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-10,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-11,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-12,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-13,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-14,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-15,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-16,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-17,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-18,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-19,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-20,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-21,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-22,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-23,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-24,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-25,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-26,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-27,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-28,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-02-29,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-01,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-02,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-03,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-04,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-05,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-06,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-07,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-08,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-09,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-10,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-11,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-12,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-13,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-14,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-15,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-16,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-17,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-18,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-19,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-20,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-21,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-22,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-23,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-24,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-25,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-26,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-27,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-28,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-29,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-30,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-03-31,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-01,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-02,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-03,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-04,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-05,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-06,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-07,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-08,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-09,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-10,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-11,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-12,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-13,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-14,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-15,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-16,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-17,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-18,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-19,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-20,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-21,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-22,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-23,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-24,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-25,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-26,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-27,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-28,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-29,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-04-30,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-01,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-02,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-03,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-04,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-05,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-06,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-07,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-08,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-09,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-10,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-11,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-12,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-13,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-14,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-15,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-16,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-17,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-18,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-19,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-20,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-21,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-22,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-23,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-24,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-25,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-26,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-27,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-28,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-29,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-30,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-05-31,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-01,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-02,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-03,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-04,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-05,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-06,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-07,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-08,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-09,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-10,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-11,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-12,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-13,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-14,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-15,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-16,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-17,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-18,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-19,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-20,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-21,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-22,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-23,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-24,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-25,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-26,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-27,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-28,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-29,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-06-30,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-07-01,NA,NA,Michigan,MI,0,0,0,0,0,0,0,0,9897264
2020-01-22,NA,NA,New Mexico,NM,0,0,0,0,NA,NA,NA,NA,2055287
2020-01-23,NA,NA,New Mexico,NM,0,0,0,0,NA,NA,NA,NA,2055287
2020-01-24,NA,NA,New Mexico,NM,0,0,0,0,NA,NA,0,0,2055287
2020-01-25,NA,NA,New Mexico,NM,0,0,0,0,NA,NA,0,0,2055287
2020-01-26,NA,NA,New Mexico,NM,0,0,0,0,NA,NA,0,0,2055287
2020-01-27,NA,NA,New Mexico,NM,0,0,0,0,NA,NA,0,0,2055287
2020-01-28,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-01-29,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-01-30,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-01-31,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-01,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-02,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-03,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-04,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-05,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-06,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-07,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-08,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-09,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-10,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-11,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-12,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-13,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-14,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-15,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-16,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-17,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-18,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-19,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-20,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-21,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-22,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-23,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
2020-02-24,NA,NA,New Mexico,NM,0,0,0,0,0,0,0,0,2055287
